pin_position;weld_time;energy_input;laser_energy;stator_id;ProduktID;Pinbezeichnung;Ergebnis;Pinspitze_X;Pinspitze_Y;Abstand_Pins_horizontal;Abstand_Pins_vertikal;Breite;Laenge;Anzahl_Kreise;min_relative_Hoehe;max_Abweichung_Konzentrizitaet;left_pin_id;right_pin_id;Drahtprüfung_Ergebnis_x;Pin_ID_x;Differenz_Abisolierposition_x;Differenz_Abisolierlaenge_max_x;Differenz_Abisoliermitte_max_x;Isolations-Einzeldefektflaeche_max_x;Isolations-Gesamtdefektflaeche_x;Abisolierungs-Einzeldefektflaeche_max_x;Abisolierungs-Gesamtdefektflaeche_x;Dachbiegen_Ergebnis_x;Pin_Type_x;Dachwinkel_links_x;Dachwinkel_rechts_x;Schenkelwinkel_links_x;Schenkelwinkel_rechts_x;Winkelsumme_x;Dachlaenge_x;Schulterlaenge_links_x;Schulterlaenge_rechts_x;Pinbreite_Fuss_x;Schenkellaenge_links_x;Schenkellaenge_rechts_x;Praegung_links_x;Praegung_rechts_x;3D_Biegen_Ergebnis_x;X_x;Y_x;Verdrehung_x;Abweichung_relativ_x;Winkel_relativ_x;Verdrehung_relativ_x;schnittkraft_x;praegekraft_x;cutting_machine_x;forming_machine_x;Abisolieren_Cluster_x;Abisolieren_eval_x;Dachbiegen_Cluster_x;3D_Biegen_Cluster_x;Schneiden_Cluster_x;Drahtprüfung_Ergebnis_y;Pin_ID_y;Differenz_Abisolierposition_y;Differenz_Abisolierlaenge_max_y;Differenz_Abisoliermitte_max_y;Isolations-Einzeldefektflaeche_max_y;Isolations-Gesamtdefektflaeche_y;Abisolierungs-Einzeldefektflaeche_max_y;Abisolierungs-Gesamtdefektflaeche_y;Dachbiegen_Ergebnis_y;Pin_Type_y;Dachwinkel_links_y;Dachwinkel_rechts_y;Schenkelwinkel_links_y;Schenkelwinkel_rechts_y;Winkelsumme_y;Dachlaenge_y;Schulterlaenge_links_y;Schulterlaenge_rechts_y;Pinbreite_Fuss_y;Schenkellaenge_links_y;Schenkellaenge_rechts_y;Praegung_links_y;Praegung_rechts_y;3D_Biegen_Ergebnis_y;X_y;Y_y;Verdrehung_y;Abweichung_relativ_y;Winkel_relativ_y;Verdrehung_relativ_y;schnittkraft_y;praegekraft_y;cutting_machine_y;forming_machine_y
18S2;1687165959;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;18S2;IO;494,7;20,3;8,9;11,80;3,4;5,5;10;1,5;0,1;330EH959969H 019062307269;330EH959969J 019062307239;Pass;330EH959969H 019062307269;0,995297307;0,67196115;0,533466782;0;0;0,057754772;0,057754772;Pass;CD1080;44,24366523;41,80098111;46,64652613;47,68439364;-0,375566106;19,96305888;41,65716738;42,24069265;85,70914358;247,9209445;247,0317052;0,915727228;0,91984734;Pass;5,150982873;-1,156880049;1,953518179;0,558083374;-77,39788509;1,263448578;;;;33;4;Gut;2;2;0;Pass;330EH959969J 019062307239;0,906600219;0,611852217;0,495898699;0;0;0,045290925;0,110305046;Pass;CD1060;45,03863245;41,28455433;47,32560418;47,90634332;-1,555134281;15,63320559;29,04231995;29,04779129;57,59798136;247,3723054;248,562425;0,918484584;0,913643565;Pass;-15,25290631;-5,038398135;15,29040641;1,727643586;-61,63309517;0,014126123;3,56855;1,5343;50;33
18S2;1687165959;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;18S2;IO;494,7;20,3;8,9;11,80;3,4;5,5;10;1,5;0,1;330EH959969H 019062307269;330EH959969J 019062307239;Pass;330EH959969H 019062307269;0,995297307;0,67196115;0,533466782;0;0;0,057754772;0,057754772;Pass;CD1080;44,24366523;41,80098111;46,64652613;47,68439364;-0,375566106;19,96305888;41,65716738;42,24069265;85,70914358;247,9209445;247,0317052;0,915727228;0,91984734;Pass;5,150982873;-1,156880049;1,953518179;0,558083374;-77,39788509;1,263448578;3,55365;1,52972;50;33;4;Gut;2;2;0;Pass;330EH959969J 019062307239;0,906600219;0,611852217;0,495898699;0;0;0,045290925;0,110305046;Pass;CD1060;45,03863245;41,28455433;47,32560418;47,90634332;-1,555134281;15,63320559;29,04231995;29,04779129;57,59798136;247,3723054;248,562425;0,918484584;0,913643565;Pass;-15,25290631;-5,038398135;15,29040641;1,727643586;-61,63309517;0,014126123;;;;33
18S2;1687165959;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;18S2;IO;494,7;20,3;8,9;11,80;3,4;5,5;10;1,5;0,1;330EH959969H 019062307269;330EH959969J 019062307239;Pass;330EH959969H 019062307269;0,995297307;0,67196115;0,533466782;0;0;0,057754772;0,057754772;Pass;CD1080;44,24366523;41,80098111;46,64652613;47,68439364;-0,375566106;19,96305888;41,65716738;42,24069265;85,70914358;247,9209445;247,0317052;0,915727228;0,91984734;Pass;5,150982873;-1,156880049;1,953518179;0,558083374;-77,39788509;1,263448578;3,55365;1,52972;50;33;4;Gut;2;2;0;Pass;330EH959969J 019062307239;0,906600219;0,611852217;0,495898699;0;0;0,045290925;0,110305046;Pass;CD1060;45,03863245;41,28455433;47,32560418;47,90634332;-1,555134281;15,63320559;29,04231995;29,04779129;57,59798136;247,3723054;248,562425;0,918484584;0,913643565;Pass;-15,25290631;-5,038398135;15,29040641;1,727643586;-61,63309517;0,014126123;3,56855;1,5343;50;33
38S3;1687165910;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;38S3;IO;161,4;9,7;8,9;11,80;3,3;5,1;10;1,7;0,1;330EH959969K 019062307331;330EH959969L 019062307319;Pass;330EH959969K 019062307331;0,788872513;0,371416484;-0,488385082;0;0;0,042292865;0,053678757;Pass;EF1080;46,35382287;42,94307751;45,51308702;46,02426867;-0,834256069;20,16426758;40,21261646;39,59247101;79,66221733;244,6281351;245,730311;0,910201017;0,917266943;Pass;5,935121574;-0,373174255;1,526272977;1,528697261;3,841991664;1,147530252;;;;33;3;Gut;2;3;0;Pass;330EH959969L 019062307319;0,874297737;0,371416484;-0,458330616;0;0;0,201611146;0,41302494;Pass;EF1060;47,30151059;41,53136186;45,62092967;46,66855786;-1,122359976;15,84567449;28,13761435;27,25617295;56,70859378;246,4519198;247,928972;0,908351582;0,922764625;Pass;-17,31404516;-5,338118669;15,60209637;3,847675072;-63,70775744;-0,620148856;;;;33
38S3;1687165910;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;38S3;IO;161,4;9,7;8,9;11,80;3,3;5,1;10;1,7;0,1;330EH959969K 019062307331;330EH959969L 019062307319;Pass;330EH959969K 019062307331;0,788872513;0,371416484;-0,488385082;0;0;0,042292865;0,053678757;Pass;EF1080;46,35382287;42,94307751;45,51308702;46,02426867;-0,834256069;20,16426758;40,21261646;39,59247101;79,66221733;244,6281351;245,730311;0,910201017;0,917266943;Pass;5,935121574;-0,373174255;1,526272977;1,528697261;3,841991664;1,147530252;;;;33;3;Gut;2;3;0;Pass;330EH959969L 019062307319;0,874297737;0,371416484;-0,458330616;0;0;0,201611146;0,41302494;Pass;EF1060;47,30151059;41,53136186;45,62092967;46,66855786;-1,122359976;15,84567449;28,13761435;27,25617295;56,70859378;246,4519198;247,928972;0,908351582;0,922764625;Pass;-17,31404516;-5,338118669;15,60209637;3,847675072;-63,70775744;-0,620148856;3,58345;1,52056;50;33
38S3;1687165910;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;38S3;IO;161,4;9,7;8,9;11,80;3,3;5,1;10;1,7;0,1;330EH959969K 019062307331;330EH959969L 019062307319;Pass;330EH959969K 019062307331;0,788872513;0,371416484;-0,488385082;0;0;0,042292865;0,053678757;Pass;EF1080;46,35382287;42,94307751;45,51308702;46,02426867;-0,834256069;20,16426758;40,21261646;39,59247101;79,66221733;244,6281351;245,730311;0,910201017;0,917266943;Pass;5,935121574;-0,373174255;1,526272977;1,528697261;3,841991664;1,147530252;3,58345;1,52972;50;33;3;Gut;2;3;0;Pass;330EH959969L 019062307319;0,874297737;0,371416484;-0,458330616;0;0;0,201611146;0,41302494;Pass;EF1060;47,30151059;41,53136186;45,62092967;46,66855786;-1,122359976;15,84567449;28,13761435;27,25617295;56,70859378;246,4519198;247,928972;0,908351582;0,922764625;Pass;-17,31404516;-5,338118669;15,60209637;3,847675072;-63,70775744;-0,620148856;;;;33
38S3;1687165910;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;38S3;IO;161,4;9,7;8,9;11,80;3,3;5,1;10;1,7;0,1;330EH959969K 019062307331;330EH959969L 019062307319;Pass;330EH959969K 019062307331;0,788872513;0,371416484;-0,488385082;0;0;0,042292865;0,053678757;Pass;EF1080;46,35382287;42,94307751;45,51308702;46,02426867;-0,834256069;20,16426758;40,21261646;39,59247101;79,66221733;244,6281351;245,730311;0,910201017;0,917266943;Pass;5,935121574;-0,373174255;1,526272977;1,528697261;3,841991664;1,147530252;3,58345;1,52972;50;33;3;Gut;2;3;0;Pass;330EH959969L 019062307319;0,874297737;0,371416484;-0,458330616;0;0;0,201611146;0,41302494;Pass;EF1060;47,30151059;41,53136186;45,62092967;46,66855786;-1,122359976;15,84567449;28,13761435;27,25617295;56,70859378;246,4519198;247,928972;0,908351582;0,922764625;Pass;-17,31404516;-5,338118669;15,60209637;3,847675072;-63,70775744;-0,620148856;3,58345;1,52056;50;33
40S2;1687165913;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;40S2;IO;184,8;18,9;8,9;11,80;3,2;5,5;10;1,8;0,1;330EH959969H 019062307272;330EH959969J 019062307242;Pass;330EH959969H 019062307272;0,405909112;0,311307551;0,488385082;0;0;0,147747116;0,697773314;Pass;CD1080;44,30480421;41,77777815;46,63837186;47,7144795;-0,435433717;19,9713725;41,65643366;42,22454081;85,44940569;247,6678378;246,8191295;0,915590386;0,900637892;Pass;5,647075075;-1,670621075;1,552684019;1,225524846;-59,72472763;0,862614418;;;;33;4;Gut;2;2;0;Pass;330EH959969J 019062307242;0,344656452;0,251198618;-0,473357849;0;0;0,053005036;0,053005036;Pass;CD1060;45,02456571;41,28936374;47,29997417;47,90731639;-1,521219998;15,62665167;29,02835276;29,05150101;57,58023148;247,6563915;248,8965399;0,90321971;0,919220403;Pass;-14,84497656;-5,133428946;15,54351614;2,029483494;-52,73841038;0,267235847;;;;33
40S2;1687165913;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;40S2;IO;184,8;18,9;8,9;11,80;3,2;5,5;10;1,8;0,1;330EH959969H 019062307272;330EH959969J 019062307242;Pass;330EH959969H 019062307272;0,405909112;0,311307551;0,488385082;0;0;0,147747116;0,697773314;Pass;CD1080;44,30480421;41,77777815;46,63837186;47,7144795;-0,435433717;19,9713725;41,65643366;42,22454081;85,44940569;247,6678378;246,8191295;0,915590386;0,900637892;Pass;5,647075075;-1,670621075;1,552684019;1,225524846;-59,72472763;0,862614418;;;;33;4;Gut;2;2;0;Pass;330EH959969J 019062307242;0,344656452;0,251198618;-0,473357849;0;0;0,053005036;0,053005036;Pass;CD1060;45,02456571;41,28936374;47,29997417;47,90731639;-1,521219998;15,62665167;29,02835276;29,05150101;57,58023148;247,6563915;248,8965399;0,90321971;0,919220403;Pass;-14,84497656;-5,133428946;15,54351614;2,029483494;-52,73841038;0,267235847;3,6058;1,54804;50;33
40S2;1687165913;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;40S2;IO;184,8;18,9;8,9;11,80;3,2;5,5;10;1,8;0,1;330EH959969H 019062307272;330EH959969J 019062307242;Pass;330EH959969H 019062307272;0,405909112;0,311307551;0,488385082;0;0;0,147747116;0,697773314;Pass;CD1080;44,30480421;41,77777815;46,63837186;47,7144795;-0,435433717;19,9713725;41,65643366;42,22454081;85,44940569;247,6678378;246,8191295;0,915590386;0,900637892;Pass;5,647075075;-1,670621075;1,552684019;1,225524846;-59,72472763;0,862614418;3,55365;1,54346;50;33;4;Gut;2;2;0;Pass;330EH959969J 019062307242;0,344656452;0,251198618;-0,473357849;0;0;0,053005036;0,053005036;Pass;CD1060;45,02456571;41,28936374;47,29997417;47,90731639;-1,521219998;15,62665167;29,02835276;29,05150101;57,58023148;247,6563915;248,8965399;0,90321971;0,919220403;Pass;-14,84497656;-5,133428946;15,54351614;2,029483494;-52,73841038;0,267235847;;;;33
40S2;1687165913;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;40S2;IO;184,8;18,9;8,9;11,80;3,2;5,5;10;1,8;0,1;330EH959969H 019062307272;330EH959969J 019062307242;Pass;330EH959969H 019062307272;0,405909112;0,311307551;0,488385082;0;0;0,147747116;0,697773314;Pass;CD1080;44,30480421;41,77777815;46,63837186;47,7144795;-0,435433717;19,9713725;41,65643366;42,22454081;85,44940569;247,6678378;246,8191295;0,915590386;0,900637892;Pass;5,647075075;-1,670621075;1,552684019;1,225524846;-59,72472763;0,862614418;3,55365;1,54346;50;33;4;Gut;2;2;0;Pass;330EH959969J 019062307242;0,344656452;0,251198618;-0,473357849;0;0;0,053005036;0,053005036;Pass;CD1060;45,02456571;41,28936374;47,29997417;47,90731639;-1,521219998;15,62665167;29,02835276;29,05150101;57,58023148;247,6563915;248,8965399;0,90321971;0,919220403;Pass;-14,84497656;-5,133428946;15,54351614;2,029483494;-52,73841038;0,267235847;3,6058;1,54804;50;33
40S3;1687165914;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;40S3;IO;184,9;10;8,9;11,80;3,5;5;10;1,5;0,1;330EH959969K 019062307329;330EH959969L 019062307317;Pass;330EH959969K 019062307329;0,88174663;0,251198618;0,488385082;0;0;0,051539692;0,051539692;Pass;EF1080;46,36075907;42,96228021;45,4724875;45,99196842;-0,787495198;20,17461678;40,20657863;39,60199794;79,75029929;244,638362;245,6739544;0,905239581;0,920967974;Pass;5,35089892;-1,127362124;1,796700759;1,14470172;-34,70621061;1,417958034;;;;33;4;Gut;2;2;0;Pass;330EH959969L 019062307317;0,961472304;-0,349890714;0,503412316;0;0;0,240922793;1,151322599;Pass;EF1060;47,30625171;41,556047;45,6063643;46,69798097;-1,166643969;15,85718498;28,12589918;27,28395563;56,53648514;246,4507368;247,8896915;0,907559874;0,924652469;Pass;-17,58766018;-5,303482256;16,01577535;3,702572692;-67,26868382;-0,206469869;;;;33
40S3;1687165914;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;40S3;IO;184,9;10;8,9;11,80;3,5;5;10;1,5;0,1;330EH959969K 019062307329;330EH959969L 019062307317;Pass;330EH959969K 019062307329;0,88174663;0,251198618;0,488385082;0;0;0,051539692;0,051539692;Pass;EF1080;46,36075907;42,96228021;45,4724875;45,99196842;-0,787495198;20,17461678;40,20657863;39,60199794;79,75029929;244,638362;245,6739544;0,905239581;0,920967974;Pass;5,35089892;-1,127362124;1,796700759;1,14470172;-34,70621061;1,417958034;;;;33;4;Gut;2;2;0;Pass;330EH959969L 019062307317;0,961472304;-0,349890714;0,503412316;0;0;0,240922793;1,151322599;Pass;EF1060;47,30625171;41,556047;45,6063643;46,69798097;-1,166643969;15,85718498;28,12589918;27,28395563;56,53648514;246,4507368;247,8896915;0,907559874;0,924652469;Pass;-17,58766018;-5,303482256;16,01577535;3,702572692;-67,26868382;-0,206469869;3,576;1,52514;50;33
40S3;1687165914;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;40S3;IO;184,9;10;8,9;11,80;3,5;5;10;1,5;0,1;330EH959969K 019062307329;330EH959969L 019062307317;Pass;330EH959969K 019062307329;0,88174663;0,251198618;0,488385082;0;0;0,051539692;0,051539692;Pass;EF1080;46,36075907;42,96228021;45,4724875;45,99196842;-0,787495198;20,17461678;40,20657863;39,60199794;79,75029929;244,638362;245,6739544;0,905239581;0,920967974;Pass;5,35089892;-1,127362124;1,796700759;1,14470172;-34,70621061;1,417958034;3,59835;1,52514;50;33;4;Gut;2;2;0;Pass;330EH959969L 019062307317;0,961472304;-0,349890714;0,503412316;0;0;0,240922793;1,151322599;Pass;EF1060;47,30625171;41,556047;45,6063643;46,69798097;-1,166643969;15,85718498;28,12589918;27,28395563;56,53648514;246,4507368;247,8896915;0,907559874;0,924652469;Pass;-17,58766018;-5,303482256;16,01577535;3,702572692;-67,26868382;-0,206469869;;;;33
40S3;1687165914;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;40S3;IO;184,9;10;8,9;11,80;3,5;5;10;1,5;0,1;330EH959969K 019062307329;330EH959969L 019062307317;Pass;330EH959969K 019062307329;0,88174663;0,251198618;0,488385082;0;0;0,051539692;0,051539692;Pass;EF1080;46,36075907;42,96228021;45,4724875;45,99196842;-0,787495198;20,17461678;40,20657863;39,60199794;79,75029929;244,638362;245,6739544;0,905239581;0,920967974;Pass;5,35089892;-1,127362124;1,796700759;1,14470172;-34,70621061;1,417958034;3,59835;1,52514;50;33;4;Gut;2;2;0;Pass;330EH959969L 019062307317;0,961472304;-0,349890714;0,503412316;0;0;0,240922793;1,151322599;Pass;EF1060;47,30625171;41,556047;45,6063643;46,69798097;-1,166643969;15,85718498;28,12589918;27,28395563;56,53648514;246,4507368;247,8896915;0,907559874;0,924652469;Pass;-17,58766018;-5,303482256;16,01577535;3,702572692;-67,26868382;-0,206469869;3,576;1,52514;50;33
42S2;1687165917;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;42S2;IO;208,3;19,1;8,9;11,80;3,4;5,5;10;1,7;0,2;330EH959969H 019062307270;330EH959969J 019062307240;Pass;330EH959969H 019062307270;0,379340567;0,611852217;0,398221683;0;0;0,055750451;0,055750451;Pass;CD1080;44,29380931;41,77771065;46,66741939;47,70749865;-0,44643799;19,9861127;41,67360763;42,22838737;85,50219875;247,6765557;246,9362689;0,905888312;0,93601514;Pass;6,012528015;-1,502986639;2,027815691;1,326770534;-42,1723706;1,33774609;;;;33;4;Gut;2;2;0;Pass;330EH959969J 019062307240;0,24241312;0,311307551;0,510925932;0;0;0,055851509;0,109766069;Pass;CD1060;45,03081593;41,29108358;47,31743539;47,90343756;-1,542772455;15,64534017;29,03952907;29,04235301;57,5532879;247,4880801;248,711192;0,903495674;0,924290204;Pass;-14,72354045;-5,805517449;15,28315084;2,656093432;-59,44671709;0,006870553;;;;33
42S2;1687165917;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;42S2;IO;208,3;19,1;8,9;11,80;3,4;5,5;10;1,7;0,2;330EH959969H 019062307270;330EH959969J 019062307240;Pass;330EH959969H 019062307270;0,379340567;0,611852217;0,398221683;0;0;0,055750451;0,055750451;Pass;CD1080;44,29380931;41,77771065;46,66741939;47,70749865;-0,44643799;19,9861127;41,67360763;42,22838737;85,50219875;247,6765557;246,9362689;0,905888312;0,93601514;Pass;6,012528015;-1,502986639;2,027815691;1,326770534;-42,1723706;1,33774609;;;;33;4;Gut;2;2;0;Pass;330EH959969J 019062307240;0,24241312;0,311307551;0,510925932;0;0;0,055851509;0,109766069;Pass;CD1060;45,03081593;41,29108358;47,31743539;47,90343756;-1,542772455;15,64534017;29,03952907;29,04235301;57,5532879;247,4880801;248,711192;0,903495674;0,924290204;Pass;-14,72354045;-5,805517449;15,28315084;2,656093432;-59,44671709;0,006870553;3,58345;1,53888;50;33
42S2;1687165917;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;42S2;IO;208,3;19,1;8,9;11,80;3,4;5,5;10;1,7;0,2;330EH959969H 019062307270;330EH959969J 019062307240;Pass;330EH959969H 019062307270;0,379340567;0,611852217;0,398221683;0;0;0,055750451;0,055750451;Pass;CD1080;44,29380931;41,77771065;46,66741939;47,70749865;-0,44643799;19,9861127;41,67360763;42,22838737;85,50219875;247,6765557;246,9362689;0,905888312;0,93601514;Pass;6,012528015;-1,502986639;2,027815691;1,326770534;-42,1723706;1,33774609;3,576;1,52972;50;33;4;Gut;2;2;0;Pass;330EH959969J 019062307240;0,24241312;0,311307551;0,510925932;0;0;0,055851509;0,109766069;Pass;CD1060;45,03081593;41,29108358;47,31743539;47,90343756;-1,542772455;15,64534017;29,03952907;29,04235301;57,5532879;247,4880801;248,711192;0,903495674;0,924290204;Pass;-14,72354045;-5,805517449;15,28315084;2,656093432;-59,44671709;0,006870553;;;;33
42S2;1687165917;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;42S2;IO;208,3;19,1;8,9;11,80;3,4;5,5;10;1,7;0,2;330EH959969H 019062307270;330EH959969J 019062307240;Pass;330EH959969H 019062307270;0,379340567;0,611852217;0,398221683;0;0;0,055750451;0,055750451;Pass;CD1080;44,29380931;41,77771065;46,66741939;47,70749865;-0,44643799;19,9861127;41,67360763;42,22838737;85,50219875;247,6765557;246,9362689;0,905888312;0,93601514;Pass;6,012528015;-1,502986639;2,027815691;1,326770534;-42,1723706;1,33774609;3,576;1,52972;50;33;4;Gut;2;2;0;Pass;330EH959969J 019062307240;0,24241312;0,311307551;0,510925932;0;0;0,055851509;0,109766069;Pass;CD1060;45,03081593;41,29108358;47,31743539;47,90343756;-1,542772455;15,64534017;29,03952907;29,04235301;57,5532879;247,4880801;248,711192;0,903495674;0,924290204;Pass;-14,72354045;-5,805517449;15,28315084;2,656093432;-59,44671709;0,006870553;3,58345;1,53888;50;33
47S2;1687165926;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;47S2;IO;267,3;19,8;8,9;11,80;3,6;5,5;10;1,7;0,1;330EH959969J 019062307216;330EH959969H 019062307278;Pass;330EH959969J 019062307216;0,949208116;0,311307551;0,458330616;0;0;0,104847902;0,168565109;Pass;CD1060;45,03845709;41,28798651;47,27289586;47,91238709;-1,511726546;15,63874724;29,01745304;29,05411939;57,67065552;247,4660109;248,6381149;0,899694051;0,911322164;Pass;-15,26697335;-4,676531376;15,54391636;1,411591089;-55,14313922;0,267636076;;;;33;4;Gut;3;2;0;Pass;330EH959969H 019062307278;0,907246857;0,311307551;0,473357849;0;0;0,149650379;0,781432676;Pass;CD1080;44,26150569;41,83912117;46,69031523;47,69215591;-0,483098003;19,98438587;41,66550306;42,26339348;85,53509252;247,9878205;247,2305239;0,911111675;0,944483658;Pass;5,712805719;-1,021226413;0,978954102;0,796590924;-30,89182653;0,288884502;;;;33
47S2;1687165926;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;47S2;IO;267,3;19,8;8,9;11,80;3,6;5,5;10;1,7;0,1;330EH959969J 019062307216;330EH959969H 019062307278;Pass;330EH959969J 019062307216;0,949208116;0,311307551;0,458330616;0;0;0,104847902;0,168565109;Pass;CD1060;45,03845709;41,28798651;47,27289586;47,91238709;-1,511726546;15,63874724;29,01745304;29,05411939;57,67065552;247,4660109;248,6381149;0,899694051;0,911322164;Pass;-15,26697335;-4,676531376;15,54391636;1,411591089;-55,14313922;0,267636076;;;;33;4;Gut;3;2;0;Pass;330EH959969H 019062307278;0,907246857;0,311307551;0,473357849;0;0;0,149650379;0,781432676;Pass;CD1080;44,26150569;41,83912117;46,69031523;47,69215591;-0,483098003;19,98438587;41,66550306;42,26339348;85,53509252;247,9878205;247,2305239;0,911111675;0,944483658;Pass;5,712805719;-1,021226413;0,978954102;0,796590924;-30,89182653;0,288884502;3,64305;1,5343;50;33
47S2;1687165926;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;47S2;IO;267,3;19,8;8,9;11,80;3,6;5,5;10;1,7;0,1;330EH959969J 019062307216;330EH959969H 019062307278;Pass;330EH959969J 019062307216;0,949208116;0,311307551;0,458330616;0;0;0,104847902;0,168565109;Pass;CD1060;45,03845709;41,28798651;47,27289586;47,91238709;-1,511726546;15,63874724;29,01745304;29,05411939;57,67065552;247,4660109;248,6381149;0,899694051;0,911322164;Pass;-15,26697335;-4,676531376;15,54391636;1,411591089;-55,14313922;0,267636076;3,58345;1,52056;50;33;4;Gut;3;2;0;Pass;330EH959969H 019062307278;0,907246857;0,311307551;0,473357849;0;0;0,149650379;0,781432676;Pass;CD1080;44,26150569;41,83912117;46,69031523;47,69215591;-0,483098003;19,98438587;41,66550306;42,26339348;85,53509252;247,9878205;247,2305239;0,911111675;0,944483658;Pass;5,712805719;-1,021226413;0,978954102;0,796590924;-30,89182653;0,288884502;;;;33
47S2;1687165926;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;47S2;IO;267,3;19,8;8,9;11,80;3,6;5,5;10;1,7;0,1;330EH959969J 019062307216;330EH959969H 019062307278;Pass;330EH959969J 019062307216;0,949208116;0,311307551;0,458330616;0;0;0,104847902;0,168565109;Pass;CD1060;45,03845709;41,28798651;47,27289586;47,91238709;-1,511726546;15,63874724;29,01745304;29,05411939;57,67065552;247,4660109;248,6381149;0,899694051;0,911322164;Pass;-15,26697335;-4,676531376;15,54391636;1,411591089;-55,14313922;0,267636076;3,58345;1,52056;50;33;4;Gut;3;2;0;Pass;330EH959969H 019062307278;0,907246857;0,311307551;0,473357849;0;0;0,149650379;0,781432676;Pass;CD1080;44,26150569;41,83912117;46,69031523;47,69215591;-0,483098003;19,98438587;41,66550306;42,26339348;85,53509252;247,9878205;247,2305239;0,911111675;0,944483658;Pass;5,712805719;-1,021226413;0,978954102;0,796590924;-30,89182653;0,288884502;3,64305;1,5343;50;33
03S3;1687325646;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0CG1T*=;03S3;IO;315;11,3;8,9;11,80;3;5,3;10;1,1;0;420EH959969L 021062304777;420EH959969K 021062304790;Pass;420EH959969L 021062304777;52,47848893;-0,313425391;-0,294056756;0;0;0,414381523;2,121410937;Pass;EF1060;47,3798788;41,12384307;45,83666714;46,78719109;-1,127580098;15,98722871;27,73498222;26,79760819;55,66461514;247,6416952;248,3290377;0,89692764;0,938391058;Pass;-30,53500919;-10,4940174;16,58899839;13,52381603;-147,7924675;1,073060744;3,8442;1,38316;50;42;0;Medium;3;4;3;Pass;420EH959969K 021062304790;50,64749132;-0,373744726;-0,294056756;0;0;0,194035793;0,378136485;Pass;EF1080;46,4771819;43,22079799;45,66615661;46,104816;-1,468952494;20,46890669;40,22066316;39,64323881;76,10575474;246,6366746;249,0127282;0,902360638;0,941460752;Pass;-0,762298386;-6,746025663;1,054520226;7,177464659;-128,0813729;-0,140698858;3,7995;1,374;50;42
04S2;1687325648;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0CG1T*=;04S2;IO;326,9;20,3;8,9;11,80;3,3;5,6;10;1,5;0,1;420EH959969H 021062304693;420EH959969J 021062304658;Pass;420EH959969H 021062304693;50,91921423;-0,373744726;-0,30913659;0;0;0,289460974;0,808186885;Pass;CD1080;44,46254245;42,1454482;46,92115789;47,92879939;-1,457947937;20,22852216;41,78648464;42,20241959;80,36162802;249,8152377;250,7785976;0,89661325;0,937304083;Pass;-0,489462867;-5,442240062;0,462852318;5,878008199;-140,0373976;0,156807037;3,85165;1,39232;50;42;3;Gut;2;1;3;Pass;420EH959969J 021062304658;52,0125172;-0,313425391;-0,263897089;0;0;0;0;Pass;CD1060;44,92532135;40,64893395;47,48711341;47,96466991;-1,026038621;15,74433324;28,79796344;28,6237893;58,87412262;250,6912762;251,9532888;0,901274361;0,940513997;Pass;-28,65504086;-9,897949377;16,41982127;14,18643176;-151,6342976;-1,855000747;3,83675;1,39232;50;42
